params1,params2_1,params2_2
0.4165460094754492,0.11239329707606892,0.33745337795226393
-0.21286068984129589,0.20735145728975635,-0.20675392776354323
-0.23103147696457169,-0.11744420307871999,-0.0063956075619555726
-0.02570603107355042,-0.6142277146321742,0.3403162907914876
-0.3992206632534805,-0.6233494654763793,0.20156515905940106
0.5554427097148559,-0.5181307823744394,-0.1265747868422716
-0.14700032045897465,0.33586897081208295,0.2875184926137589
-0.14208835971434844,-0.2587428376112944,0.17099792472499784
-0.5951889208445605,-0.12172568326409651,-0.33438387392944424
0.055934963336556,-0.21132285663344086,-0.33229057994278877
-0.2932762578381165,0.04577269970406648,-0.6138532674524557
0.2809915400527193,-0.0017305758096860932,-0.126979169067571
0.07791303486793971,-0.1627436300445203,-0.23336994380934922
-0.07881110903501905,0.31500389425598674,-0.3355229932132154
0.23373927668085837,-0.29629550289029727,-0.2722107581165247
-0.12471929622733312,0.14347063037627097,-0.007013576294757056
-0.21888033279859911,0.03283012695949354,0.14787728563094535
0.18261458443282488,0.05459224591842757,-0.24584764409128018
0.08086930311364973,-0.008443569721032511,0.3802970255006586
-0.2774859107432366,-0.9537901083954637,-0.025500461361071276
0.08909380452786454,-0.3917402485076932,-0.10399021055903986
0.1279396790415606,-0.10415329614626195,0.328322705976868
0.1552003103182223,0.40505545341164817,0.15617306949944346
-0.008531387948479255,0.24345558176021295,0.38516968954345854
-0.01814371013228795,0.5362415623321097,0.49431318767761173
-0.24816799755924945,0.46257998082003565,0.14813735326898306
-0.004482623931971682,0.04894041639414676,0.05974141644667439
0.3164656766252096,0.06140141450844344,0.11274285859419832
0.3561730826420558,-0.1620596295361184,-0.46645732190705846
0.024920832257183816,-0.17808949110822203,0.1959358649747628
0.029302573983882297,-0.07411722715279662,0.21039359166439148
0.2234427986972547,0.06926156754854526,-0.5034810673695684
0.12754688500930483,-0.14096047304837306,0.21076081421719706
0.04696811499853367,-0.014381063653108985,0.2833365687647719
-0.005412180684522544,-0.4624503353307648,-0.3990883235999604
-0.23322812193609058,-0.27557552578932565,0.20514465524606998
-0.01772091909920015,0.38903661283273877,-0.1052727126637383
0.12520066501926919,-0.09792449445273022,0.022408020695057384
0.04510618790579835,-0.22567339421942273,-0.3394909346160441
0.034834515741294175,-0.08235388920884007,0.10385022888712277
-0.0449822720282856,0.25468368389168766,0.1164958976554247
0.3133357596799562,0.22101458251235195,0.19061006257212645
-0.05303818242465762,0.07271189612117698,-0.28032135737669783
-0.14630498376582443,-0.5464934989615349,-0.16866036431653633
0.29065579434963335,0.18495774221671502,-0.6963335720725882
-0.2539321306650639,-0.03716402721203677,0.11230423517368937
0.14602098761313725,-0.2500793200045079,-0.540918277060241
0.31219220712208884,0.09601276341274398,-0.14904013951557663
0.34906660704413756,-0.2568762265539871,0.2698177753711098
-0.07608205598792625,-0.4366851929920814,0.21555429797528208
-0.26667943848641196,-1.2114114546838346,-1.1620328306118974
0.2421295979311624,-1.1754107058298242,-1.2191259842181121
-0.06120783124126214,-1.1476599214348469,-1.3875443413410107
0.2644567774221438,1.0722698187579327,-1.3471917488067269
0.13733122317209884,1.097753552609829,0.21998805406017213
0.022985018681054077,1.117753313217904,-1.2175282184534535
-0.28457654037617036,-1.1809838557503973,-1.408770160963231
-0.045172025853453285,1.1772328924033943,-1.4305220054324612
0.34612625183946977,1.1935794024504358,-0.2566898588605167
0.20558376102523593,0.6056937519999779,1.4541921553640305
-0.1874800982666379,-0.8035332722264074,0.6967904192787652
0.013448189489993049,-0.5391333547189693,0.1898378715712733
0.1862465354520338,-1.0380793065307872,0.6928160022778785
0.20120348360916906,-0.6406490734804937,0.7676814976398519
0.42880715750499554,-0.5910359624373281,0.6806999197103331
-0.16947467562329946,-0.49119927601597024,0.7234093075548568
-0.2615645468507976,-0.7365504205417127,0.7523034230863106
0.2883586754445643,-0.5476007251170893,0.8148002537361589
0.26103523345171664,-0.9131510842148506,0.5969759263482026
0.011449989175713816,-0.5395695402601286,0.47608815562255974
0.03148468407123926,-0.9686645891062604,0.3785269165772755
0.04144547327292666,-1.1361253799296906,0.3961191742022883
-0.2777392746495427,-1.1847410379179415,0.32541990499197754
0.18174153280364572,-1.3595691630416569,0.11561459089526283
0.2568190705319603,-1.3340685512093953,0.08001781816489105
-0.10498124005282708,-0.8932726687649865,0.2215506029346754
-0.13681108098470585,-1.2010585839411496,-0.13967765584060227
0.050301359171682526,-1.2142868684352264,-0.1144591334240418
0.03231670921707212,-1.0242816917298838,-0.02221017513891058
0.11414908112293001,-1.1051817187936315,0.3433570055353298
-0.16510757019380562,-0.6470684908847213,-0.025780385687773875
0.012531599437104067,-0.8184319462540307,0.14960722951177124
-0.12223759110671172,-1.0665218055906842,-0.14115168546520535
0.14226481493834198,-0.7622831727600079,0.12335120008939066
0.0866200063996195,-1.0541529555396236,0.4442454979554147
0.005223048817091705,-0.8413440766014071,0.5551111844627213
-0.25542180175847323,-0.9712574901307779,-0.04355033963671699
0.013090945103733397,-0.7986808878992246,0.40432410159292714
0.19795823757720984,-1.1468029235587587,-0.04090940304590685
-0.040452123606129,-1.0784909909348097,-0.010352036056354368
0.05758378369900447,-1.5357309640917116,-0.7340850607401287
0.2633418470457122,-1.7332693433182103,-1.3660519704333332
-0.15917798815618567,-1.6178490232543612,-1.5794740736904924
0.21338055767162165,-1.7011173434515585,-1.328736942248726
0.2541128453510823,-1.2055527082985769,-2.05352856943251
-0.34919697355840307,-1.3215333383972883,-1.6529556572277784
-0.19117064950368257,-0.7395614576164873,-1.924575557711819
0.007079504152777511,-0.4432335709232169,-1.8417157121820544
0.2985404939909854,-0.5763170394961178,-1.1137602476145967
-0.15137786060025163,0.038284340824324976,-1.1336891755552276
-0.13763097203234265,-0.3456645724010681,-0.3358510621726558
-0.07812410055162794,0.10810978275541798,-0.5104284649348706
0.10032727182629501,0.1777731421079547,-0.5492940916382849
0.05668203627602683,0.31663342312086123,-0.14320725305791066
0.1328579840427936,0.20149172805918694,-0.20158075523495067
-0.4274568358229968,-1.0620271374482626,0.17652297882398488
-0.12732461764360123,-1.129513147759115,0.06284199740254832
0.32899052061357137,-1.1057557022063502,0.6955047410936771
0.45294475639531717,-0.8753376431949508,0.8764380565418856
0.22604387511704577,-1.2269243889670676,0.5990863695349156
-0.14796283413278583,-0.7427082776974852,0.6632881717457033
-0.09173126187444793,-0.5038518083289064,0.6708508139118969
-0.025882523974070232,-0.7710405508210753,0.9727422252746849
0.015003425500332521,-0.5533531039774303,0.5483193655814196
0.08683008896564079,-1.1114369922308638,0.4941194267662712
-0.19003655105534298,-1.0336683977090737,0.9053030259048566
0.10087725400140578,-0.7953232045104368,0.5242094972368478
0.07657377877225599,-1.2883579006813193,0.3494072354190952
0.4683144455201989,-1.4178995345675451,0.6348441288929592
0.24988337628601986,-1.0342446323737848,0.3415324630280065
-0.227545231040805,-1.0993138671447684,0.38299410369517906
0.2561606614186919,-1.1501359919588685,0.2838070254066154
-0.0883471818682544,-0.5520950066524942,0.3151345372643676
0.12369936196529585,-1.0025549773433482,0.2886198365753239
0.19465259785522102,-1.1044402594096197,0.34187821721756384
-0.17792767975596893,-0.42157534012643855,0.19109684537597982
-0.0023605605750414566,-0.6290055676677736,0.18599318229057177
0.15511851211863437,-0.5279292284180495,0.017969497905226745
0.2310084808415637,-0.5755849605931698,0.28495665330173153
0.07767583640656159,-0.7799703352431822,0.18332698926562216
-0.36399417308767074,-0.8311534769350362,-0.002838019783249537
-0.02025094127569352,-0.9069959068616272,0.44196280450712877
0.2551159398739978,-0.7475176779996567,0.0968159228187433
0.2476573842719871,-1.1166148711701165,0.4579901716236515
0.19522575727001745,-1.0995146831127403,-0.06880874881950005
-0.41218440342045176,-0.9597947761251119,-0.15621737402954602
-0.3284910962510318,-1.1568935338704476,-0.3224403000077037
0.2582757715667182,-1.6319915319436065,-0.7370470960819662
0.053696199945721786,-1.3520137099440295,-1.0321174084071334
-0.19698659823810027,-1.4315666475445536,-1.5054529472431375
-0.4964943840718659,-1.4387419654432099,-1.3451042406906855
0.11289014836428082,-1.0771863378158908,-1.2948274299342002
0.19719775313831372,-0.8360542652798121,-1.1476022112172968
0.18175275457890816,-0.5944525147496867,-0.9065317055967628
0.30562083543415164,-0.2817915007814283,-0.77234018936853
-0.3585119651617363,-0.19076406129782264,-0.6578588952187376
-0.3227183433410118,0.09142094582200452,-0.6709996116672102
0.06812955337680442,-0.11773142063983179,-0.20560935297101335
0.019535951240913965,0.2345781751127754,-0.3400124433330226
-0.06969183984859519,0.04399281473183873,-0.22843766883529373
-0.4074787141994006,-0.831527593885159,0.6264929935507737
0.3398981193321949,-0.5099439881531382,0.7635991581845357
0.08820996113781511,-0.33169086944001563,0.5353216544538162
0.13141293968713882,-0.4443657925850057,0.9227073625173736
0.054078511925404874,-0.4479926663726433,0.6501665848167675
-0.32758152093534976,-0.6704975923988594,0.7389823434884178
-0.029419086129050167,-0.5475400807901319,1.0040439170364142
0.05060266222955176,-0.7296514794504723,0.7483107867073959
0.36411135566143943,-0.7581466734273153,0.7633388772845343
0.26554655805732574,-0.2800181389490307,0.8972892251832209
-0.2840409524321266,-0.4293494404788353,0.9370679153865401
0.004939828625290436,-0.634619846123384,1.0715935817009643
0.23105344738596503,-0.570017221075557,0.7082537225377659
-0.14354642860324496,-0.6849096654758482,0.5944214147263854
0.2844957696846773,-0.9980285181775952,0.8439502623347143
-0.38835667309100297,-1.0163354362679924,0.7867361170473769
0.10498173570781102,-0.6905307756803161,0.7488113930158905
0.31135315883667647,-0.385573780790046,0.7867126519828704
0.04967901703350064,-0.5444679058312198,0.14029155411772665
-0.0024327564518038594,-0.4294892995655682,0.24842142026353528
-0.47609759578994254,-0.28611596432071285,0.4289516763407702
0.1529778319824825,-0.5463790806282943,0.6461583455341557
0.12189575020856018,-0.7209429320525256,0.19179425201356864
-0.3530891478499555,-0.6393249639585848,0.2882754611139934
-0.07165043482697873,-0.6027181542099973,0.30021979150941375
-0.34686085297291497,-0.4980403329312928,0.0023698164240954812
-0.06667553534603528,-0.602265397307338,0.4448894829362083
0.20232571954288278,-0.5249350588082391,-0.14236383903576175
0.15968526957671775,-0.9252263784143494,-0.1114219249024238
0.027315774370705186,-0.862399731294717,-0.3486122451225662
-0.2127168230227405,-0.904441987444105,-0.5060101424212544
0.22967264463772435,-1.1378691352763743,-0.9448071885563041
0.19634896372360566,-1.1331780303135726,-1.571704424350442
0.027763102975039006,-0.912763717896743,-1.9666858091573283
0.3006794817505335,-1.462640360522528,-1.701179340874757
-0.4187760309271174,-0.8526749352161407,-1.8943376620526362
-0.23805906819943443,-0.534798658986556,-1.6252962549608734
-0.015206482800913548,-0.3089600672804521,-1.7283056637921046
0.1526318317107252,-0.2651295939727142,-1.202595563001495
0.20977364151650077,-0.014906556141481852,-1.1394791086578746
-0.44730825955033704,-0.2682670604211459,-1.0315979431113065
0.004093873494160774,0.009379273151779633,-0.6348471562300095
-0.06051474271686702,0.17461120029969027,-0.7515968231562442
-0.4130139277782571,0.16280308127962384,-0.739379776222785
0.3126376713159172,0.09740408277111892,-0.204171520816067
-0.21675994277435373,0.4184487680786523,0.344946943209741
-0.35153054548498147,0.4663724805051051,0.25044414014785754
0.021545696146045134,0.24801345283109064,0.3944621025093341
0.22640067220611593,0.20600547129417665,0.4108436802432021
0.2289063914894007,0.4820164431186766,0.8128017949654941
-0.3912803018327706,0.15143125365289065,1.0621878163980858
0.06973443126668143,-0.11406002472469275,0.4518291565984971
0.048102700339702834,0.2979614052459132,0.9411232594136519
-0.39654400818147584,0.012139981009478775,0.8911753889524556
0.14331128122583825,0.599549686934177,0.8736252687265093
-0.5282859331060373,0.5739395774634812,0.526750263793573
-0.09525665592294254,0.19451949554500914,0.5020756330986466
0.027956997670796666,0.7215488515626187,0.33535456359749394
0.24701068058342085,0.8367999205868786,0.45394473578035643
-0.09639854805946038,0.8481943968705108,-0.0852007808336542
-0.447863528034869,0.7457874925142087,0.22484071328016267
-0.03729514022124386,0.816025683625611,0.38417683640621425
-0.11541370143726311,0.6541637546754367,-0.1997102121693341
-0.1644131124682776,0.38638923154843813,0.18204432454111527
0.052709763799441804,0.628013464685421,0.015448217569633762
-0.41835368802617606,0.36120875916445677,0.05923374787822778
-0.21597119574853324,0.3798673172909576,-0.013800894948709161
-0.12811948499074607,0.7360714395525304,0.22375164261647149
0.40845752608015296,0.8924810479123783,0.14016883465876784
-0.10477609160174989,0.31324108984805105,0.6758398104445544
-0.13507667840983797,0.25348466808542636,0.5595315346575689
0.34751753821227754,0.6613246662703731,0.4304089976985958
0.07127614430624789,0.6716453271449849,0.30438294275936356
-0.09260632686794561,0.6871799995095627,-0.08267278897976078
0.06223278025670404,0.8282858433903841,-0.4078985394918745
-0.4459114345699918,0.6048838506230552,-1.1244057955670113
-0.059619789127590375,1.210166020614928,-1.4844803166734413
-0.015604307258780346,0.897506771377583,-1.5261582870029193
0.21316441191786506,1.452463725810421,-1.7344446152508597
-0.1726901500530391,1.211959860671382,-2.251302566077356
-0.1254034686801858,0.7997048560700125,-1.7553106646890517
0.31660404383110513,0.9601518827628852,-1.9205553406093283
-0.1039193340683095,0.8468419090443211,-1.9148058356831605
-0.24794354272339528,0.5786577301000212,-1.1055296516267008
-0.01769426876229256,0.27706780648806795,-1.124420266809348
-0.5056579004846445,0.2737092540192867,-0.9469419877336861
-0.29932030461185977,-0.0050333309994603954,-0.6398454967762444
0.029692051301374082,0.08706512905705345,-0.39621039588469437
0.10931488575121946,-0.05753968672802625,-0.2783563595457064
-0.09776158695022522,0.15217945673139185,-0.025363483959853928
-0.14592888681067084,0.6507392860353799,0.13719383624190312
0.18747706489386018,0.31814960041627793,-0.00013345675718214219
0.33098124766251813,0.6236717403738663,-0.012189884103208443
-0.29147767735840163,0.7453593520673455,-0.08147682620567741
0.012583871785215818,0.4749539310685803,0.0185060882664111
-0.5415009719772718,0.6699792236593376,-0.2647120276337354
-0.08281568029763216,0.19407467652591837,-0.035519829411031115
0.03853855892729859,0.49255655873773874,-0.5541508330110193
0.33257288194656737,0.5843168436731973,-0.23389457569841027
0.15245675930026192,0.850704164907581,-0.5747106767652952
-0.23500185987766342,0.3927294446722025,-0.3740579285075768
0.09024627288389649,0.6488157836924053,-0.05723410138715487
-0.05242343840187799,0.5363861051444604,-0.19396713154103395
-0.14727628417099206,0.7332978853068857,-0.2349208863118162
-0.07732383086052022,0.7108292026561452,-0.13619727164645015
-0.48279193791767655,0.4487102917480521,0.20379322244930095
-0.3599786734643039,0.4880391821593859,-0.08229982918152219
0.117235687349949,0.9282616086810866,-0.04160511483752174
0.4407321986425363,0.6321463402260399,0.23730814952360565
-0.14686289922688384,0.34248295066634993,-0.14153402304621146
-0.5306972836309984,0.5980556908915534,-0.10328864879650376
0.14123126646139642,0.6811960325979163,0.10347044861464627
0.14249618119319293,0.6137136630195162,-0.4012910319139343
-0.1433079414518423,1.0021811771008922,-0.042185412272992
-0.030437084552725473,0.818996938115595,-0.26854764534109143
-0.4906279266552066,0.7146916893639378,-0.21794648366179878
0.044884686844481644,0.7504307764045599,-0.1532918372018832
-0.14938246886163833,0.692448501064767,-0.15335647221849236
0.16429869780259038,0.8826393475074867,0.07680870071247692
0.09133579054307515,1.1229736568315851,0.40566258160022123
-0.6464666162075537,1.2817578637834006,0.6791788564889025
0.27544516190962176,1.4675696179324937,0.6388676458841374
0.12409170872300675,1.2105912791794002,0.995684925322954
-0.462192138957934,1.5579674287971823,0.7305353221471143
0.20281979018359028,1.02575762269437,0.8173633655118674
-0.4057044291854859,0.9950838092199028,1.0463405089163558
-0.20310556504241228,1.1634068269209905,1.1685261454666442
0.1097083172075432,0.8997151688893379,0.9034299515721531
0.12708048186018353,0.20153404986858228,0.7337864822325734
0.36182646952090725,0.020146155117815062,0.6761984333094497
-0.3869083108779352,0.21597679049286422,0.6451408995900156
0.08022827176631474,0.026882708910523495,0.5400499018576455
0.033824889116445836,0.035310162789459344,0.4874195807299445
0.0053047723119568355,0.2630767840783036,0.31220943370297066
0.3044901666424223,0.07183166963641856,0.05209055631688578
-0.3741143954755364,0.4110656756126671,-0.21442777375007896
-0.06259325385388172,0.46141267309556855,0.07356473813117485
0.20514554174274452,0.24580648716361303,0.5028748508325185
0.4981373661799234,0.7447203551829191,0.4822844259361429
0.06152493774098282,0.20561050586738974,0.905736449050389
-0.6552879654015682,0.45745788800041576,0.9829715226480797
0.4509300473309311,0.4528041443971645,0.9774363916363031
0.30308738130453183,0.5358708733503919,1.2507897980958826
-0.30363234698698666,0.24337190525816849,1.012015898521232
0.3049543577979659,0.6745706354191288,1.2634101561630404
-0.6118979617395083,0.794345142722809,0.7331677131928707
0.06580539193390679,0.7994714921024378,1.1374965522338638
0.0606781431784057,0.9193792657385732,1.0771460002979645
0.5122455596131283,1.2142957998829467,0.6122914192335946
0.3398268932240997,0.8213043668912824,0.9231438254227707
-0.5055569526800218,0.5510241149323507,0.7515058154707948
0.5242766975362606,0.5447895762516922,0.9015741365683125
-0.06342988031239387,0.6917033380333878,0.5184671718965062
-0.10681386476013208,0.8782189287253452,0.8298350138515166
0.11304986285411428,0.5794498636405186,0.33499020898986814
-0.6125110405289658,0.274175357464702,0.4846618408372344
-0.20695419999587572,0.598418225829712,0.45603557218559276
-0.021603374172845753,0.461665065055782,0.5034610393808866
0.37026524092194446,0.9560397489001035,0.6655052938927953
0.3011824001534864,0.8907656500740917,0.026879753280491307
-0.3626754237668215,0.7511692559842573,-0.0434459531066787
0.22353932303496046,0.8482561339722435,0.14748059209437547
0.126492798536574,0.7909461057346229,0.038780359874674784
0.0964927143924103,0.6279594692905766,-0.5387762869149308
0.5231308490721784,0.759557949619073,-0.7357228867102155
-0.5828378291101141,1.0677524628393766,-0.9076596966449707
-0.2563095885109274,1.4393933187961345,-0.9196251023508047
0.3308926957603532,1.3640923090805737,-1.5044729717082381
0.25989489977073044,1.6385529272565478,-2.059420046393297
0.346851998339826,1.5801768009510473,-1.8644357568924779
-0.4565121654908555,1.4540772947274483,-1.9746470469548287
0.4854575844239465,1.1142102710804074,-1.6333818549702934
0.3658121478612041,0.6231800421578276,-1.9118184593353569
0.11203014887486537,0.5196316056309037,-1.76030261134425
0.1744023310791264,0.218712047200429,-0.9072782357346604
-0.4505640064499964,0.10747074789484176,-0.8765270867130022
-0.12615188458504914,0.14820678191921008,-0.848437365281695
0.06798948462715884,-0.22992241113869008,-0.8913329982800894
0.3783816072769434,0.2679453577339148,-0.6302473959679037
0.32168787712547503,0.2874410924043031,-0.09078659050552343
-0.36923368505438153,-0.8425183640465784,0.0690210486056007
0.3511236801372678,-0.9361969056467517,0.42430403377436543
0.38397579464289094,-0.5708584666943539,0.5979734512799845
-0.18749534993961275,-0.8619422949848635,0.7345653118003471
0.2650406407937347,-0.8510577968478886,0.7175254225693194
-0.5331079513657435,-0.6005828112190911,0.8080427967297221
-0.01037066916686219,-0.6801751349816852,0.8958362342397375
-0.04799285993135324,-0.8983424566216944,0.8236279751690615
0.43589096748047884,-1.0226612574367275,1.0120699145329421
0.4504084182085593,-0.9688255694685566,0.8940546302684123
-0.42645064283266343,-0.9370144087068657,0.8300632713391946
0.20465047147049562,-1.2387450819510952,0.34242762647541947
0.04619155388830894,-1.1113333091130568,0.763680627346464
0.04207022553162908,-1.3491877418678597,0.5513656435442699
0.4494280254959527,-1.138315049637636,0.46496711376448724
-0.7691327987782235,-1.0107763900126112,0.5815513767397531
-0.08531453290445942,-0.8962598125383593,0.5164235959546353
0.15746283466482847,-1.1579398866870643,0.5590401292003726
0.30784099650924585,-1.078873834485731,0.559073245544886
0.2903989123012378,-0.6490198149982778,0.4891553210447445
-0.672373098164327,-0.7160432678096837,0.18301452666715914
0.6478377196319623,-0.528320181774901,0.13246961243191288
0.3341162140104826,-0.859359992630984,0.5846156493763338
-0.02338858108694148,-0.5137717235944588,0.0303826542558649
0.3121144432694118,-0.8756894695672309,0.2031916302982648
-0.8077705206803291,-0.45500037522464715,0.17795854531725042
-0.07428742858101105,-0.7822575083657387,0.5108340452540199
-0.05297787777344503,-0.7826904449916836,0.3431278022400499
0.645947722223521,-1.238425898739487,-0.05742908385634679
0.4030787522934612,-1.3301508734183487,-0.1580118235391467
-0.5889228320086692,-1.5103563786600862,-0.6189645706239022
0.6326936049749114,-1.5237439430929816,-0.7579751052246166
0.25935322904183616,-1.729322141294845,-1.526378604520623
0.036058761694281155,-1.6078945536075404,-1.6177627610716927
0.3801229650619271,-1.2842843126688013,-2.0997450756039124
-0.708951246153347,-1.086976745797663,-1.8017927186005656
0.03722843360044027,-0.754495461619385,-1.7257854668644963
0.19114055820785095,-0.9272380753605034,-1.213524559411382
0.37777375997733237,-0.5615214892882839,-1.3282517798598181
0.04933656069282888,-0.12738625529700073,-1.0457486634995168
-0.6057934638400277,0.025352997279581742,-0.8161588434334813
0.3279598254771014,0.03468769567083557,-0.5813102476455673
0.0032338045200604425,-0.12869934884787199,-0.8987909992654667
0.15665587224057673,0.1603724831425486,-0.1947258998119669
0.3537504047334329,0.09036066810116555,-0.6337433275877724
-0.49555990903915786,1.0936152154988306,0.3560674205424674
0.09360543523708144,1.148383270344428,0.7773287754870662
0.29305934750747475,1.0902980951326426,0.45829665500681205
0.5265448144673652,0.76728670318505,0.7229918540681138
0.23346088600498813,0.693125322980647,0.7306587578478358
-0.7461546649876994,0.929187586077251,0.7001408277280254
0.5120877652080666,1.061001522443503,0.8504685467514568
0.24392241537459305,0.6126199694226524,1.137578924897643
-0.09760433052175076,1.0790828156909003,0.8212517173904574
0.30997461259460984,0.9038638149414726,1.1588259767552282
-0.6881313334390173,0.7912862084377724,0.7589533265437627
-0.07098671306081095,1.2839594033377935,0.7110852910665101
-0.011796287957281491,1.0307672291047922,0.5120220517653321
0.3894117684979924,0.8960088938157341,0.693905681845826
0.44033364165409156,0.9970612246181372,0.5248766846273091
-0.4720361845746052,1.1658980888249038,0.2303318885299966
