0.00095	0.0002	0.00035	0.0007	0.00095	0.0	0.00105	0.0	0.00455	0.0008
0.0014	0.0001	0.00055	0.0006	0.00175	0.0	0.0013	5.0e-5	0.00565	0.00065
0.00215	5.0e-5	0.00095	0.00065	0.00225	0.0	0.0016	5.0e-5	0.00915	0.00045
0.0033	0.0003	0.0012	0.00085	0.0031	0.0	0.00215	0.00015	0.01325	0.0007
0.00535	0.00015	0.0027	0.0016	0.0043	5.0e-5	0.00205	0.0	0.01615	0.00185
0.00675	0.0002	0.00305	0.00135	0.0061	0.0	0.0035	5.0e-5	0.0221	0.00145
0.01045	0.00025	0.00375	0.00165	0.0073	0.00015	0.00465	0.0	0.026	0.0023
0.0123	0.0005	0.0049	0.00225	0.0085	0.0	0.005	0.0003	0.0307	0.00245
0.0144	0.00055	0.00615	0.0029	0.0104	5.0e-5	0.00735	0.00025	0.0341	0.00345
0.0178	0.001	0.00925	0.0028	0.0115	0.00015	0.00655	0.0004	0.03625	0.00365
0.0209	0.001	0.01085	0.00445	0.0141	0.00015	0.0084	0.00035	0.03615	0.00525
0.023	0.0012	0.01195	0.0037	0.0144	0.0	0.00855	0.0005	0.039	0.0055
0.0273	0.0018	0.014	0.00465	0.0176	0.0002	0.00895	0.0005	0.03715	0.00685
0.02895	0.0026	0.019	0.0055	0.01835	0.00015	0.01135	0.0005	0.04195	0.00665
0.0306	0.0021	0.0195	0.0058	0.0217	0.00055	0.0135	0.00055	0.0432	0.00695
0.03145	0.0028	0.0205	0.00535	0.02055	0.00045	0.0136	0.00085	0.04325	0.008
0.03525	0.00365	0.02195	0.0067	0.0232	0.0005	0.01505	0.001	0.0428	0.009
0.0352	0.0041	0.0243	0.0079	0.0244	0.00085	0.0149	0.00115	0.04165	0.00825
0.03845	0.0038	0.0272	0.00765	0.025	0.0009	0.01635	0.0014	0.04	0.0123
0.0352	0.0045	0.03015	0.00835	0.0262	0.0009	0.01835	0.00175	0.0406	0.0112
0.038	0.0049	0.03135	0.01065	0.0274	0.0011	0.01725	0.00205	0.03695	0.01165
0.03805	0.0058	0.03235	0.0105	0.02995	0.00145	0.01815	0.002	0.0353	0.01255
0.03805	0.00615	0.03385	0.00995	0.0271	0.00135	0.01945	0.00205	0.03435	0.0142
0.03555	0.0074	0.0342	0.01135	0.0287	0.00165	0.0206	0.00265	0.0303	0.01315
0.03875	0.00875	0.0338	0.0115	0.0293	0.0015	0.02095	0.00295	0.0295	0.0142
0.0341	0.0096	0.03435	0.01295	0.03205	0.0016	0.02175	0.0023	0.02545	0.0168
0.0328	0.01055	0.0334	0.0134	0.0259	0.00265	0.02315	0.00285	0.0256	0.0152
0.03035	0.01	0.03305	0.01345	0.0293	0.00235	0.0221	0.00325	0.0219	0.0155
0.02925	0.01105	0.032	0.01365	0.0309	0.00255	0.0234	0.00395	0.02015	0.01815
0.02935	0.01235	0.0324	0.0163	0.0294	0.0033	0.02215	0.0035	0.01735	0.0202
0.0253	0.01285	0.03375	0.0126	0.0266	0.0027	0.0216	0.00395	0.01695	0.01895
0.02745	0.01435	0.03525	0.0148	0.02645	0.00415	0.02475	0.00455	0.0146	0.0191
0.02305	0.01295	0.0295	0.0173	0.0239	0.00415	0.02575	0.00445	0.0113	0.01915
0.0224	0.0154	0.0283	0.01695	0.0237	0.0035	0.024	0.0044	0.0108	0.0193
0.01985	0.01645	0.02635	0.0152	0.02285	0.0058	0.02255	0.0061	0.0091	0.02055
0.01785	0.0152	0.02465	0.0163	0.02355	0.005	0.02495	0.0053	0.0077	0.01965
0.0169	0.01615	0.0214	0.01635	0.02095	0.0057	0.02545	0.0065	0.00725	0.0203
0.01495	0.01575	0.02255	0.016	0.02175	0.00525	0.02165	0.00825	0.00655	0.02015
0.01425	0.01735	0.02185	0.0165	0.0188	0.0056	0.0202	0.0071	0.0056	0.0207
0.01265	0.01645	0.01935	0.01705	0.01795	0.0073	0.022	0.0078	0.004	0.01985
0.01005	0.0194	0.0184	0.0182	0.0186	0.00745	0.0206	0.00765	0.0045	0.02015
0.00795	0.01775	0.0172	0.0179	0.01715	0.0079	0.01905	0.00855	0.003	0.02045
0.00925	0.01935	0.0171	0.0167	0.01575	0.00855	0.02015	0.008	0.00345	0.0194
0.00685	0.0187	0.0121	0.01805	0.0142	0.008	0.0197	0.0093	0.0022	0.0201
0.00595	0.02095	0.01335	0.0158	0.0121	0.0095	0.01765	0.0099	0.0016	0.0208
0.00575	0.0188	0.0116	0.01775	0.0125	0.0096	0.0168	0.0081	0.00125	0.0176
0.005	0.0203	0.0087	0.0171	0.0122	0.0092	0.0181	0.00955	0.00155	0.0167
0.0045	0.01865	0.0087	0.01585	0.00975	0.011	0.01665	0.00955	0.0012	0.02
0.0037	0.02155	0.0077	0.0153	0.0098	0.01075	0.01565	0.0105	0.0011	0.01775
0.0035	0.02055	0.0079	0.01625	0.00845	0.0103	0.0139	0.0121	0.0013	0.0186
0.00295	0.02225	0.00755	0.01665	0.0093	0.0122	0.01415	0.01	0.00105	0.0168
0.0022	0.01805	0.0058	0.01745	0.00925	0.0126	0.014	0.0107	0.00085	0.0174
0.0019	0.0207	0.0043	0.01565	0.00715	0.01245	0.01225	0.0125	0.00035	0.01515
0.00175	0.0188	0.00435	0.01615	0.00605	0.01145	0.01255	0.01255	0.00035	0.01615
0.0011	0.0181	0.0046	0.01655	0.00525	0.01245	0.0108	0.01275	0.00035	0.0142
0.0013	0.02035	0.00255	0.01565	0.0056	0.012	0.0118	0.0121	0.0003	0.0154
0.00105	0.01665	0.0036	0.01455	0.0047	0.01235	0.0093	0.0118	0.0002	0.0154
0.0009	0.01735	0.00265	0.01475	0.0048	0.01415	0.0087	0.0151	0.00035	0.01435
0.0007	0.01935	0.00255	0.0153	0.0039	0.0139	0.0089	0.0134	0.00015	0.01425
0.00065	0.0175	0.0019	0.01455	0.0032	0.0157	0.0082	0.01375	0.0002	0.0144
0.0007	0.01645	0.0015	0.01335	0.003	0.0143	0.00805	0.0136	0.0001	0.0117
0.0003	0.0154	0.0012	0.01245	0.0033	0.0157	0.00715	0.0124	0.0	0.0117
0.0003	0.0176	0.00105	0.01265	0.0028	0.01615	0.00665	0.01275	0.0	0.012
0.00025	0.0144	0.0013	0.0128	0.00245	0.01555	0.0075	0.0139	5.0e-5	0.01145
0.0003	0.017	0.0011	0.01185	0.00255	0.0145	0.0061	0.0148	5.0e-5	0.0106
0.0002	0.01495	0.0008	0.0112	0.00245	0.01515	0.0054	0.012	5.0e-5	0.00895
0.0002	0.01385	0.00065	0.0128	0.00165	0.0148	0.0051	0.01295	0.0	0.0082
0.0002	0.0129	0.0007	0.01025	0.0018	0.016	0.0047	0.0138	0.0	0.0081
0.0001	0.0128	0.0007	0.00915	0.0015	0.01465	0.00385	0.0131	5.0e-5	0.00915
5.0e-5	0.01355	0.0007	0.01105	0.00125	0.0155	0.0042	0.0143	5.0e-5	0.0071
5.0e-5	0.0129	0.00025	0.0095	0.00125	0.01475	0.0045	0.0153	0.0	0.0077
0.00015	0.01025	0.00045	0.0092	0.0011	0.0154	0.00315	0.01495	0.0	0.00665
0.0	0.0101	0.0001	0.0094	0.0003	0.01585	0.00305	0.01415	0.0	0.0056
0.0	0.01115	0.00025	0.0088	0.0006	0.0165	0.00365	0.0137	0.0	0.0071
0.0	0.0084	0.0001	0.00835	0.00085	0.01425	0.0024	0.01395	0.0	0.0062
0.0	0.0103	0.0001	0.00845	0.0006	0.017	0.003	0.0136	0.0	0.0055
0.0	0.00825	0.00025	0.0077	0.0004	0.0134	0.0023	0.01305	0.0	0.00515
5.0e-5	0.00815	5.0e-5	0.00795	0.0006	0.0142	0.00325	0.0136	0.0	0.0053
5.0e-5	0.00855	0.0	0.00675	0.00045	0.0149	0.0018	0.01245	0.0	0.00475
5.0e-5	0.0074	5.0e-5	0.0062	0.00025	0.0151	0.00195	0.01395	0.0	0.00485
0.0	0.00585	5.0e-5	0.0055	0.0003	0.0144	0.0015	0.01185	0.0	0.00425
0.0	0.00675	0.0	0.00585	0.00045	0.0131	0.00105	0.0132	0.0	0.0031
0.0	0.0071	0.0	0.00535	0.0003	0.01315	0.00125	0.01315	0.0	0.0033
0.0	0.00535	0.0	0.00575	0.00025	0.01335	0.00105	0.0125	0.0	0.00305
0.0	0.0065	0.0	0.00605	0.00045	0.01165	0.00125	0.01195	0.0	0.00305
0.0	0.00545	0.0	0.00515	0.00015	0.0118	0.00115	0.0133	0.0	0.0031
0.0	0.0044	0.0	0.0055	0.00015	0.013	0.00125	0.01255	0.0	0.00255
0.0	0.0044	0.0	0.00465	5.0e-5	0.01295	0.00095	0.0112	0.0	0.0021
0.0	0.0042	0.0	0.0042	0.0001	0.0133	0.0008	0.0117	0.0	0.0021
0.0	0.00355	5.0e-5	0.00535	0.00025	0.0106	0.0005	0.01125	0.0	0.0021
0.0	0.0033	0.0	0.00355	5.0e-5	0.0117	0.00065	0.01015	0.0	0.0016
0.0	0.0037	0.0	0.0041	0.00015	0.012	0.0007	0.01025	0.0	0.0017
0.0	0.0038	0.0	0.0032	5.0e-5	0.01175	0.0003	0.01065	0.0	0.00165
0.0	0.00285	0.0	0.0034	0.0	0.01095	0.00025	0.01025	0.0	0.0022
0.0	0.00295	5.0e-5	0.0036	0.0	0.0109	0.00075	0.01115	0.0	0.00095
0.0	0.00245	0.0	0.00315	5.0e-5	0.0109	0.00045	0.00905	0.0	0.0012
0.0	0.00245	0.0	0.00345	0.0	0.0084	5.0e-5	0.0091	0.0	0.00125
0.0	0.002	0.0	0.0028	0.0	0.01045	0.00065	0.00935	0.0	0.0008
0.0	0.0017	0.0	0.00225	0.0	0.00885	0.00045	0.00905	0.0	0.0007
0.0	0.0016	0.0	0.0019	5.0e-5	0.0078	0.00035	0.0082	0.0	0.0011
0.0	0.0016	0.0	0.00205	0.0	0.00805	5.0e-5	0.0084	0.0	0.0008
0.0	0.00195	0.0	0.0021	5.0e-5	0.008	0.0002	0.00775	0.0	0.00075
0.0	0.00115	0.0	0.002	0.0	0.0076	0.00025	0.00765	0.0	0.00055
0.0	0.0015	0.0	0.00125	5.0e-5	0.00715	5.0e-5	0.00675	0.0	0.0006
0.0	0.0012	0.0	0.00155	5.0e-5	0.00705	0.0	0.00565	0.0	0.0004
0.0	0.00135	0.0	0.001	0.0	0.0062	5.0e-5	0.00725	0.0	0.0004
0.0	0.0011	0.0	0.0019	0.0	0.00745	0.00025	0.0063	0.0	0.0004
0.0	0.00115	0.0	0.00125	5.0e-5	0.0066	0.00025	0.0064	0.0	0.0004
0.0	0.00075	0.0	0.00165	0.0	0.0062	0.0001	0.0055	0.0	0.00085
0.0	0.0006	0.0	0.0008	0.0	0.00545	0.0001	0.0058	0.0	0.0003
0.0	0.00075	0.0	0.001	0.0	0.00545	0.00015	0.00535	0.0	0.0002
0.0	0.00065	0.0	0.00075	0.0	0.00635	0.0001	0.0058	0.0	0.00025
0.0	0.00075	0.0	0.0009	0.0	0.00445	5.0e-5	0.0058	0.0	0.00035
0.0	0.00055	0.0	0.00085	0.0	0.0049	0.0	0.0049	0.0	0.0001
0.0	0.00065	0.0	0.0008	0.0	0.00415	5.0e-5	0.00495	0.0	0.0003
0.0	0.00045	0.0	0.00085	0.0	0.0045	5.0e-5	0.00575	0.0	0.0002
0.0	0.00055	0.0	0.0008	0.0	0.00405	0.0	0.00475	0.0	0.0003
0.0	0.00035	0.0	0.0007	0.0	0.00335	5.0e-5	0.00465	0.0	5.0e-5
0.0	0.0003	0.0	0.0011	0.0	0.0039	5.0e-5	0.0044	0.0	5.0e-5
0.0	0.0004	0.0	0.0005	0.0	0.00255	5.0e-5	0.00425	0.0	0.0
